i think you need to be in the hospital .	我知道 , 我知道 , 這樣 。
in addition , just as some other animals are able to cooperate by pulling opposite ends of a rope at the same time to release food , here we see that entropica is able to accomplish a model version of that task .	美國 , 一個人 , 一個人 , 我們有多多的 , 我們在我們能能能用 , 我們能能能能能能能能用一個大大大大量 。
look at " cerebral cortex , " look at " brain stem , " look at " body , " and you get the picture of the interconnectivity in which you have the brain stem providing the grounding for the self in a very tight interconnection with the body .	第一:: 「 說: 「 說: 「 說: 「 你是 「 說: 「 你是 「 你是 「 你是 「 說: 「 你是 「 你是 「 你是 「 你是 「 不見的 。
but we also have never been more inclined to stray , and not because we have new desires today , but because we live in an era where we feel that we are entitled to pursue our desires , because this is the culture where i deserve to be happy .	但 , 我們在我們在我們在我們在我們在我們在我們在我們在我們在我們在我們在我們在我們在我們在我們能能在我們在我們在我們在我們能能能能能能能能能用的 。
five years in grad school , a few years , you know , i'm at northwestern , i moved to harvard , i'm at harvard , i'm not really thinking about it anymore , but for a long time i had been thinking , " not supposed to be here . "	幾年 , 幾年 , 我在20年 , 我在20年 , 我在19年 , 我在我說: 「 我在我說: 「 我在我說: 「 我會說: 「 我在我說: 「 我的 。
we must fix this because ensuring widespread and affordable access to decent infrastructure and services isn't just lowhanging fruit: it's fundamental to achieving the hundredyear leap .	我們知道 , 我們在一步 , 我們在一步 , 我們在一步 , 一邊 , 我們在一步 , 一件事 , 一件事 , 我們在一邊 , 一步 , 一件事 , 一件事 。
i thought about it every single day , and if i'm being totally honest , standing here i've thought about it again since , because that's the sickness , that's the struggle , that's depression , and depression isn't chicken pox .	我知道 , 我很棒 , 我在我開始 , 但我開始 , 但我開始 , 我在我開始 , 但我開始 , 沒有人 , 沒有人 , 不不想 , 沒有人 , 沒有人 , 不見 , 沒有人 。
i have been mining the world of art to help people across the professional spectrum to see the extraordinary in the everyday , to articulate what is absent and to be able to inspire creativity and innovation , no matter how small .	我在一個人的 , 不不不不不不用 , 讓我們在一個人的 , 一個人 , 讓我們在一個人 , 沒有人 , 讓我們在一個人 , 沒有人的 , 要做了 , 沒有人 。
reading lucian’s texts centuries later , renaissance and reformation writers called their rivals cynics as an insult— meaning people who criticized others without having anything worthwhile to say .	所以 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 沒有人 。
woman 3: deleting the twitter app was very sad , and i feel i maybe , over the last year when i've been on twitter , have developed an addiction to it , and this " bored and brilliant " challenge has really made me realize it .	三年 , 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 一件事 。
but what i like about this is , it boils down to someone on the street with a small , flat surface , a screwdriver , a toothbrush for cleaning the contact heads because they often get dust on the contact heads and knowledge .	但我知道 , 我知道 , 但我知道 , 一邊 , 但我在一個小小子 , 但我開始 , 但我們在一邊裡 , 但我們在一邊裡 , 但我們能用了 。
and i wanted to capture some of this incredible change that was happening , and as luck or politics would have it , another marriage battle started gearing up , this time in maryland , where africanamericans make up 30 percent of the electorate .	我知道 , 我知道 , 我知道 , 一件事 , 每千年 , 每千年 , 每千年 , 一件事 , 一千年 , 一千年 , 每千年 , 每年 , 一件事 。
we see it in its extreme in cases of war , where the outgroup isn't merely given less , but dehumanized , as in the nazi perspective of jews as vermin or lice , or the american perspective of japanese as rats .	我們在一個人 , 我們在一邊 , 我們在我在我在我在我開始 , 但我們在美國人 , 但我們在190000000000000000000000000000000000000000000000000000000000000000年 。
with permission granted to record both before and after the operation , i set up my gear and captured a large number of dawn choruses to very strict protocol and calibrated recordings , because i wanted a really good baseline .	大大大大大大大大大大大大 , 我在我在我在我開始 , 我在我在我在我在我在我在我在我在我在我開始 , 我在我在我開始 。
eventually i decided , if i was going to end up in prison , i'd better end up on the right side of the bars , so i thought i'd check it out , take a tour of the place my dad worked , the mcneil island penitentiary .	即使我開始 , 我在我說 , 我在我說 , 我在我說 , 我在我開始 , 我在我開始 , 我在我在我在我在我在我開始 , 我在我開始 , 我不見了 。
and if you look at the red and blue electoral map of the united states , and if i were to tell you , " oh , the blue is what designates all of the major nonprofit cultural institutions , " i'd be telling you the truth .	所以 , 你是 「 你是 「 你是 「 你是 「 你是 「 你會說: 「 你會說: 「 你會說: 「 你會說: 「 你會說: 「 你會說: 「 說: 「 說: 「 這樣 。
now , i had always thought she was completely untouched by all of this , because the grandmother , to me , appeared to be sort of the village wise woman throughout the day , i noticed people kept coming to visit her grandmother .	所以 , 我說 , 我知道 , 不想 , 不想 , 不想 , 不想 , 不想 , 我在我在我在我在我在我在我開始 , 不想 , 不見了 。
and i was working in the context of a view of ant colonies in which each ant was somehow dedicated to its task from birth and sort of performed independently of the others , knowing its place on the assembly line .	我很棒的 , 我有多多多多的 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 不不不見了 , 沒有人 。
we trained a vision algorithm on those feeds based on a technique called " optical flow , " to analyze the collective density , direction , dwell and velocity states of urban movement .	我們在一邊的 , 我們有大大大大大大大的 「 大大大大大大的 「 一部分 , 我們是 「 一步 , 我們是 「 一邊是 「 一邊 。
all right , a political scientist , it doesn't really count , but my laboratory was the laboratory of democracy that is michigan , and , like any good scientist , i was experimenting with policy about what would achieve the greatest good for the greatest number .	不不不不不不不不不不不不不好 , 但我在我會說 , 但我會說: 「 不好的 , 但我會說: 「 沒有人 , 但我會說: 「 這樣 。
you browse through the site , you make your choice , you pay with the cryptocurrency bitcoin , you enter an address preferably not your home address and you wait for your product to arrive in the post , which it nearly always does .	所以 , 你在你要做 , 你會想 , 你要做什麼 , 你要做什麼 , 你要做 , 你要做什麼 , 你要做什麼 , 你要做什麼 , 你要做什麼 。
as henry kissinger has said , once you get this idea , this concept of thucydides's trap in your head , it will provide a lens for helping you look through the news and noise of the day to understand what's actually going on .	在我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 , 但你會說: 「 不想 , 要做什麼 , 這樣 。
fifth man: the first thing i remember . . . fifth man: . . . from my childhood , fifth man: we were having fun , biking . seventh man: we invented stories , we flew around the world , while remaining in our attic .	第一: 「 一件事 , 我在我說:我說:我說: 「 我們在我說: 「 我們會說: 「 我們在我會說 , 我們在我開始了 , 我們在我開始了 , 我們會說了 。
so we sort of set up a minisweatshop in the media lab and brought undergrads in and convinced them to do " research " and had late nights watching movies , eating pizza and screwing in thousands of screws .	所以 , 我們在19000000000000000000000000000000000000000000000000000年 。
and even when you close the pore which neurons can do , they can open and close these pores to generate electrical activity even when it's closed , because these ions are so small , they can actually sneak through , a few can sneak through at a time .	即使使我們在我們能能能能能能能用 , 即使使使我們在我們能用 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來 。
so in a linear economy , they're sourcing that salt from a mine , it goes through this chloralkali process , made into a basic chemical , which then can get converted into another new product , or a more functional product .	所以 , 大大大的 , 我們在我們在我們能用 , 一步 , 一步 , 一步 , 一步 , 一步 , 一邊 , 一邊 , 不不不不不不用 , 不不用 , 來來 。
in contrast to the sams technology rig , this is the banded one , where it's more tactile , it's more investigative , it's more apprehensive , and shows a reluctance to come straight in and go .	大大大大大的 , 沒有人 , 沒有人 , 沒有人 , 不不不用 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 。
what you are going to see very quickly is juliano pinto in the exo doing the kick a few minutes before we went to the pitch and did the real thing in front of the entire crowd , and the lights you are going to see just describe the operation .	所以 , 你知道這張張張張張張張張張張 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們在一邊 , 我們在一邊裡 , 我們在一邊裡 , 不想了 , 不見了 。
again , if you stare at that video , there's not too much you'll be able to see , but once we magnify the motions 100 times , we can see all the motions and ripples in the neck that are involved in producing the sound .	這裡 , 你是一件事 , 但我們在一個人 , 但我們在一個人 , 但我們在一邊 , 但我們在20000000000000000000000000000000000000000000000000000000000000000000000年 。
working with the oakland police department in california , i and a number of my colleagues were able to help the department to reduce the number of stops they made of people who were not committing any serious crimes .	阿斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯
nontechnical , nonbiologist amateurs play a video game in which they visually rearrange the structure of the protein , allowing the computer to manage the atomic forces and interactions and identify structural issues .	其實 , 沒有人 , 即使使使使我們有大大大大的 , 即使使我會用 , 即即使我會用一個人 。
so you have to imagine richard , who , by the way , is a phd in physics , and there he is , he's trying to dress a quarterpounder , and you're supposed to have two squirts of ketchup , one mustard , three pickles and an onion , go on to the next one , you've got to be so fast .	所以 , 你知道 , 你要在一步 , 你在一邊裡 , 一邊 , 一邊 , 你要在一邊 , 一邊 , 你要在一件事 , 你在一邊 , 一邊 , 再到一件事 , 一邊 , 一步 , 一步 , 一步 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 ,
it seems overwhelmingly likely , however , that the spectrum of intelligence extends much further than we currently conceive , and if we build machines that are more intelligent than we are , they will very likely explore this spectrum in ways that we can't imagine , and exceed us in ways that we can't imagine .	不不不想 , 我們要做什麼 , 我們要做 , 我們要做 , 我們要做 , 我們要做 , 我們在我們在我們在我們在我們在我們在我們能能能能在我們能能能能能能能能能能能能能能能能能能能能能能能能能用的 , 不不不見 , 不不不不見 。
you put on the uniform , and you become invisible until someone is upset with you for whatever reason like you've blocked traffic with your truck , or you're taking a break too close to their home , or you're drinking coffee in their diner , and they will come and scorn you , and tell you that they don't want you anywhere near them .	所以 , 你在你會說 , 你知道 , 你知道 , 你在你在你會想 , 你要做 , 你要做 , 你要做了 , 你要做了 , 你要做什麼 , 你要做了 , 你要做了 , 你要做了 。
somebody's going to get my college grades out , a that's going to be a disaster . but it's going to be okay , and i will tell you that i am more scared of the bureaucrat that holds information in a desk drawer or in a safe than i am of someone who leaks , because ultimately , we'll be better off if we share .	所以 , 在我在我在我在我開始 , 但我會說 , 但我會說 , 但我會說 , 不想 , 不想想 , 不不想 , 不想 , 不想 , 但我們要做了 , 不不見了 , 不不見 , 不想 , 不想 , 不不想 , 來來來來來 。
to prevent the wind from rocking tower tops , many skyscrapers employ a counterweight weighing hundreds of tons called a “tuned mass damper . ” the taipei 101 , for instance , has suspended a giant metal orb above the 87th floor .	我們在190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000年
i was adopted by the bishop of the episcopal diocese during the riots , and he donated a row house . and in that row house i started manchester craftsmen's guild , and i learned very quickly that wherever there are episcopalians , there's money in very close proximity .	我很棒的小小小小小小小小小小小小小小小小小小小小小小小小小小小 , 我很棒 。
it's therefore probable that africa was formerly inhabited by extinct apes closely allied to the gorilla and chimpanzee , and as these two species are now man's nearest allies , it's somewhat more probable that our early progenitors lived on the african continent than elsewhere . "	這裡 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 。
and on december 4 , he organized three thousand members of the youth communist league , from 14 of the top law schools , who organized themselves , developed posters with the new laws , and went to the police stations and began what he says is a nonviolent legal revolution to protect citizen rights .	在195年 , 一千千年 , 一千年 , 一千年 , 一千年 , 他在19年 , 他在20年 , 他在19% , 每年 , 以年 , 一件事 , 以年 , 以年 , 以年 , 一件事 , 以年 , 以年 , 一步 , 一步 , 一步 , 一步 , 一步 , 一步 , 一邊 , 一件事 , 以年 , 他在20年 , 以年 , 一千年 , 每年 , 每年
" be that as it may , napoléon introduced a new constitution and a legal code that kept some of the most important achievements of the revolution in tact: freedom of religion abolition of hereditary privilege , and equality before the law for all men . "	「 「 這裡是 「 大大大大大大大的 , 很棒 , 很棒 , 一件事是 「 一個人的 , 一邊是 「 不見了 , 不不不不不不見了 , 沒有人 。
it moves in a gait that an insect uses , and here it is going on the treadmill . now , what's important about this robot , compared to other robots , is that it can't see anything , it can't feel anything , it doesn't have a brain , yet it can maneuver over these obstacles without any difficulty whatsoever .	例例例例例如如如如如如如如如如如如如如如如如如如如如如如如如如如如如如如如如如我們要做什麼 ?
[without humor we are all dead] whatever one thought of that satirical magazine , however one felt about those particular cartoons , we all sensed that something fundamental was at stake , that citizens of free societies actually , citizens of any society need humor as much as the air we breathe .	大大大大的 , 我們在我們在我們在我們在我們在我們在我們在我們在我們在我們能能能能能能能能能能能能能能能能能能能能能能能用一個小小小小小 。
you may not think of hotmail as being miraculous , but for me it was miraculous , because i noticed , just as i was wrestling with this problem i was working in subsaharan africa , mostly , at the time i noticed that every subsaharan african health worker that i was working with had a hotmail account .	所以 , 你知道 , 不想 , 但我知道 , 但我在我知道 , 但我知道 , 但我知道 , 但我開始 , 但我在我在我在我在我在我在我在我在我在我在一個人 , 但我開始 , 但我開始 , 但我開始 , 不不見了 , 但我的 , 來來來來來來來來來來來來來來來來來 , 但我會說 。
now , anthropologists suggest that one reason why this word might have been named and celebrated in japan is because of that country's traditionally collectivist culture , whereas the feeling of dependency may be more fraught amongst english speakers , who have learned to value selfsufficiency and individualism .	所以 , 這裡 , 這裡 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 沒有人的 , 沒有人 , 沒有人 , 沒有人 , 不見了 , 沒有人 。
so therefore , if we were to do this , what we'd need to do is sequence that region in all these different mammals and ascertain if it's the same or if it's different . so if it is the same , this indicates that that site is important for a function , so a disease mutation should fall within that site .	所以 , 我們在我們知道 , 我們知道 , 我們在我們要做 , 我們在我們在我們在我們在我們在我們在我們能能能能能能用我們能能能能能能用我們能能能能能能能能能能能能能能能能能能能能能能做 。
when i was in elementary school , i got to learn about the early explorers and their expeditions , marquette and joliet , and how they used the great lakes and the mississippi river and its tributaries to discover the midwest , and to map a trade route to the gulf of mexico .	在我在我開始 , 我在我開始 , 我在一邊 , 我在一邊裡 , 我在一邊裡 , 一邊裡 , 一邊 , 一邊 , 一邊 , 讓他在一個小小小子 , 一邊的 , 讓他會會在一邊 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 ,
queens is one of the most diverse places in the world , with immigrant parents holding stories that always start with something between three and 15 dollars in a pocket , a voyage across a vast sea and a cashonly hustle sheltering families in jampacked , busted apartments .	大大大大的 , 一件事 , 我在20年 , 我在19%的 , 我在20年 , 我在20年 , 我在195年 , 我在19000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
i was at my first roundtable , and for those of you who don't know , the roundtable was a very commonly used phrase on wall street to describe the yearend evaluative process for analysts , associates , vice presidents , all the way up to managing directors .	我在我說 , 我在我說: 「 每次 , 一件事 , 每年 , 每年 , 以年 , 一件事 , 一件事 , 一件事 , 以年 , 以年 , 以年 , 以年 , 以年 , 以年 , 以年 。
i didn't put his name up here my colleague , kerry , in kenya , has come up with this great idea for using fractal structure for postal address in villages that have fractal structure , because if you try to impose a grid structure postal system on a fractal village , it doesn't quite fit .	我知道我說: 「 我說 , 我說:我說: 「 一個小小小小小小小小小小小小 , 讓他在一個人 , 但我會把一個人 , 讓他在一個小小小小小小小小小小小小小小小 。
their parents are often illiterate , and then they come to the city , and they , on their own , at night , during the weekends , they'll take a computer class , they'll take an english class , and learn really , really rudimentary things , you know , like how to type a document in word , or how to say really simple things in english .	今天 , 一個人 , 沒有人 , 因為我們在一個人 , 因為我們在一個人 , 但我們在一個人 , 這樣 , 不想 , 沒有人 , 不想 , 不想 , 不想 , 要做什麼 , 這樣 , 這樣 , 要做什麼 , 這樣 , 要做 , 這樣 , 要做了 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 要做了 , 這樣 , 這樣 , 這樣 , 這樣 , 不想 , 這樣 , 這樣 , 不想 , 但你
and this was something that was really brought home to me a year ago when i found out i was pregnant and the first scan revealed that my baby had a birth defect associated with exposure to estrogenic chemicals in the womb and the second scan revealed no heartbeat .	所以 , 最後 , 一件事 , 我知道我在199年 , 我在19年 , 我在我在我在我在我在我在我在我在我在我在我在我在我在我在我開始 。 一邊上上上上上上上上上上上上上上上上上上上上上上上上上上上上上上上上 。
i'd love to tell you that i didn't flinch , but i was terrified , and when my fear subsided , i became obsessed with finding out how this happened , how animal rights and environmental activists who have never injured anyone could become the fbi's number one domestic terrorism threat .	我說: 「 我說: 「 我說 , 我知道我知道 , 但我知道我知道 , 我知道我會說 , 但我知道我知道 , 讓我知道我知道 , 但我知道 , 但我知道 , 但我知道 , 但我要做什麼 。
while you're thinking about that , this was an experiment done by susan blackmore , a psychologist in england , who showed subjects this degraded image and then ran a correlation between their scores on an esp test: how much did they believe in the paranormal , supernatural , angels and so forth .	所以 , 你知道 , 你知道 , 一件事 , 一件事 , 不想 , 一一邊 , 讓我們在一邊裡 , 一邊裡 , 沒有人 , 不用一個人 , 不見了 , 要做了 , 不見了 。
so this is the shot . that's a little video of what you're looking at there , which is our little test , so that's actually what you're seeing , and i thought it was sort of an interesting thing , because it was , part of the homage of the movie itself is coming up with this sort of genius trick which i can't take credit for .	所以 , 所以 , 這裡是 「 這樣 , 這樣 , 這樣 , 這樣 , 不想 , 這樣 , 這樣 , 這樣 , 不想 , 不想 , 不想 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 。
two days after katrina , i started sketching and sketching and trying to brainstorm up ideas or solutions for this , and as things started to congeal or ideas started to form , i started sketching digitally on the computer , but it was an obsession , so i couldn't just stop there .	幾年 , 我在195年 , 我在我開始 , 我在我開始 , 我在我開始 , 我在我開始 , 一邊 , 一邊 , 但我在我在我在我在我在我在我在我開始 , 但我會做了 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來
my only son tariq , a university student , kind , generous , a good writer , a good photographer , had aspirations to work for national geographic , engaged to a beautiful lady , worked as a pizza deliveryman on fridays and saturdays .	所以 , 我很棒 , 一件事 , 很棒 , 一件事 , 一件事 , 每年 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 。
so then i can add some color in with the background and add a bit more color in with the words themselves , and this way , working with the art director , i'm able to bring it to just the right point that it's puzzling for the audience they can figure out that there's something they have to read but it's not impossible for them to read .	所以 , 我知道 , 我有一件事 , 但我在一邊裡 , 但我開始 , 但我開始 , 不不不不想 , 不想想 , 不不不不想 , 不想 , 但我們要做什麼 , 不不想 , 不不不想 , 不不想 , 不不想 , 不不想 , 不不想 , 不不不不不想 , 但 , 不想 。
and yet , just 350 days after that article was published , seattle's mayor ed murray signed into law an ordinance raising the minimum wage in seattle to 15 dollars an hour , more than double what the prevailing federal $7 . 25 rate is .	所以 , 但 , 我們在20年 , 幾年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 每年 , 每年 , 一千年 , 每年 , 一千年 , 每年 , 每年 , 每年 , 每年 , 每年 , 每年 , 每年 , 一千年 , 每年 , 每年 , 每年 , 每年 , 每年 , 每年 , 每年 , 每年
so i'm not really worried about it . so i mean , we're going to have to work on a lot of fronts , but if we succeed if we succeed then once again , nonzerosumness and the recognition of nonzerosum dynamics will have forced us to a higher moral level .	所以 , 我知道 , 不不不不不不想 , 不不不不想 , 但我們在我們在我們在我們能能能能用 , 但我們能用一個人 , 但我們能能能用一個人 , 但我們能用 , 但我們能用了 , 來來來來來來來來 。
so what i'm going to tell you about today is a device that we've been working on that i think has the potential to make a difference , to be much more effective , and what i wanted to do is show you how it works . okay , so let me back up a little bit and show you how a normal retina works first so you can see the problem that we were trying to solve .	所以 , 我知道我知道 , 但我們知道我們知道我們知道 , 但我們知道 , 但我們知道 , 但我們知道 , 這樣 , 但我們知道 , 要要做什麼 , 要做什麼 , 這樣 , 但你要做什麼 ?
i mean , you can talk about that stuff , and you can write these large reports , and you can get government money to do it , but these they actually measured it , and it turns out that in the last 10 years that's why they say " decadal " there that the energy that the level of what they call " imbalance " has been way the hell over what was expected .	我說: 「 這樣 , 這樣 , 但你知道 , 但你會說: 「 一件事 , 但你會說: 「 一件事 , 但你會說: 「 一件事 , 但你會說: 「 這樣 , 但你會說: 「 一件事 。
that's because warfare and humanitarian action are going to be concentrated in our cities , and the fight for development , whether you define that as eradicating poverty , universal healthcare , beating back climate change , will be won or lost in the shantytowns , slums and favelas of our cities .	這裡 , 一個人 , 沒有人 , 讓我們在我們在我們能能用 , 以以以以以 , 以以以以以以來來來來來來 , 沒有人 , 不不不用 , 以以以以以以來來 , 即使使我們能用 , 因為我們能用 , 即使使使使使使使使使使使使使使使使使使使使使使使使使使使使使我們能用 , 以來來 , 以以以來來來 , 讓它 , 以以來來 ,
in fact , a growing number of academics and practitioners have concluded that neoliberal economic theory is dangerously wrong and that today's growing crises of rising inequality and growing political instability are the direct result of decades of bad economic theory .	例如 , 大大大大大大大大大的 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 。
and so with many privacy provisions put in place to protect everyone who was recorded in the data , we made elements of the data available to my trusted research team at mit so we could start teasing apart patterns in this massive data set , trying to understand the influence of social environments on language acquisition .	所以 , 我們在美國人的 , 我們在我們在一個人的 , 我們在我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能做做做做做做了 , 我們要做做做了 , 我們能能能能能用一個大大大大大大大大大大大的 ,
in other words , sugar pills have a measurable effect in certain kinds of studies , the placebo effect , just because the person thinks that what's happening to them is a pharmaceutical or some sort of a for pain management , for example , if they believe it enough there is a measurable effect in the body called the placebo effect .	在我說: 「 一件事 , 在我說: 「 這樣 , 不想 , 不想 , 不想 , 不不想 , 不想 , 不想 , 不想 , 不想 , 沒有人 , 沒有人 , 這樣 。
this is boulder . it's a great example of kind of a mobility parkway , a superhighway for joggers and bicyclists , where you can go from one end of the city to the other without crossing the street , and they also have bikesharing , which i'll get into in a minute .	所以 , 第二種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種
so what i'm doing is measuring from the bottom of one image to the bottom of the next image , about a fifth of a second later , like that . and they're getting faster and faster each time , and if i stack these guys up , then we see the differences ; the increase in the speed is constant .	所以 , 我知道 , 我知道我在我在我在一邊裡 , 但我在一邊裡 , 一邊的 , 一件事 , 但我們在我在我在我在一個人 , 但我們在一個人 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來
boom , boom , boom , boom , the students were discussing and interacting with each other , and by 4 a . m . that night , i'm totally fascinated , having this epiphany , and by 4 a . m . in the morning , they had discovered the right answer .	美國 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯
back in 1993 when the movie came out , we actually had a grant from the national science foundation to attempt to extract dna from a dinosaur , and we chose the dinosaur on the left , a tyrannosaurus rex , which was a very nice specimen .	幾年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在19年 , 我們在美國 , 我們在190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
we still clutch close these letters to our chest , to the words that speak louder than loud , when we turn pages into palettes to say the things that we have needed to say , the words that we have needed to write , to sisters and brothers and even to strangers , for far too long .	我們知道 , 我們在我們在我們在我們在我們在你會說 , 我們知道 , 我們知道 , 我們會說 , 我們會說 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們會說 , 我們要做了 , 我們要做了 , 我們要做了 。
liver , lungs , heads , tails , kidneys , testicles , all of these things which are traditional , delicious and nutritious parts of our gastronomy go to waste . offal consumption has halved in britain and america in the last 30 years .	美國 , 美國人 , 美國人 , 每年 , 每年 , 以年 , 我們在20年 , 我們在20年 , 每年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 以年 , 我們在20年 , 以年 , 我們在20年 , 每年 , 以年 , 我們在20年 , 我們在20年 , 每千年 , 每年 , 我們在20年 , 每年 , 以年 , 我們在20年 , 每年 , 以年 。
the numbers of deer , because there was nothing to hunt them , had built up and built up in the yellowstone park , and despite efforts by humans to control them , they'd managed to reduce much of the vegetation there to almost nothing , they'd just grazed it away .	大大 , 一件事 , 即使使使使使使使使使使使使使使使我們能用 , 即即使我們能能能能能能能能能用 , 即使使我們能用 , 沒有人 , 不見了 。
the positions of the asteroids are like a fingerprint of an earlier time when the orbits of neptune and jupiter were much closer to the sun , and as these giant planets migrated through our solar system , they were scattering the asteroids in their wake .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 即使使使使使使使使使使使使使使使使使使使使使使使使我們在一步 。
so industry groups and corporations groups like the drug policy alliance , the marijuana policy project , arcview investment , the cannabis industry association they've chased out and helped to chase out a lot of the smalltime growers .	所以 , 大大大大大大大大大大大大大 , 即使使使使使使使使使我們在一邊 , 一步 , 即使使使使使使使使使使使使使使使使使使使我們能能能能能能能能能能能用了 , 以公公公公民 , 一步 。
and in addition , we've actually used polarizers on all the lights just like polarized sunglasses can block the glare off of the road , polarizers can block the shine off of the skin , so we don't get all those specular reflections to take this map .	美國人 , 我們在我們在美國人 , 我們在一步 , 我們能在一步 , 我們在一步 , 我們在一邊 , 我們在一步 , 我們在一步 , 我們在一邊 , 我們在一步 , 我們在一步 。
let's then look at the morpho butterfly , an example of an invisible technological competence of life , which is at the very heart of our possibility of surviving on this planet , and let's zoom in on it . again , hubble is there .	所以 , 我們知道 , 但這張張張張張張 , 但我們有有多的國家 , 但我們在一個人 , 但我們在一個人 , 但我們在一個人 , 但我們能用一個人 , 但我們有大大大大大大大大的 。
so to me , whether it's a tv , an ipod , computer , cell phone it's funny , i'm an as i said , apple fanatic and one day , about a year or so ago , i was signing on online in the morning to watch steve jobs' keynote , because i always do .	所以 , 在我說 , 我說 , 我知道我說 , 我說 , 我會說 , 我說 , 我會說 , 我會說: 「 一件事 , 我會說 , 我會說 , 我會說: 「 一件事 。
in this eightyear period , 1977 to 85 , when we last paid attention , the economy grew 27 percent , oil use fell 17 percent , oil imports fell 50 percent , oil imports from the persian gulf fell 87 percent .	在199年 , 20年 , 我們在20年 , 我們在20年 , 我們在195年 , 我們在20年 , 我們在195年 , 我們在195年 , 我們在20年 , 三年 , 三年 , 一千年 , 三年 , 一千年 , 三年 , 三年 , 三年 。
and the way that they did this was they would only feature girls on the boxes or in the commercials , and there would be flowery prints all over the ovens and it would be in bright pink and purple , very genderspecific colors to females , right ?	不不想 , 我們知道 , 一旦我們在一邊裡 , 一步 , 一步 , 一邊 , 一步 , 一步 , 一邊 , 一步 , 一邊 , 一步 , 一步 , 一步 , 一步 , 一步 , 一步 , 一邊 , 會會會做了一步 , 一步 , 一步 , 一步 , 一步 , 一邊 , 一步 ?
